order_item_id,order_id,product_id,quantity,unit_price,discount_rate,line_revenue
10400,6527,22,1,51.36,0.22,51.36
10401,6528,58,1,28.1,0.22,28.1
10402,6528,40,1,31.49,0.22,31.49
10403,6528,30,1,22.11,0.22,22.11
10404,6529,16,1,36.59,0.27,36.59
10405,6530,20,1,92.46,0.27,92.46
10406,6531,20,1,98.79,0.22,98.79
10407,6531,5,1,129.76,0.27,129.76
10408,6532,1,1,259.72,0.22,259.72
10409,6532,6,2,256.78,0.27,513.56
10410,6533,16,1,39.09,0.22,39.09
10411,6533,12,1,26.54,0.3,26.54
10412,6534,4,1,65.77,0.22,65.77
10413,6535,3,1,320.28,0.22,320.28
10414,6536,52,1,6.85,0.3,6.85
10415,6536,41,2,114.11,0.22,228.22
10416,6536,49,1,71.26,0.27,71.26
10417,6537,44,2,19.08,0.22,38.16
10418,6538,16,1,39.09,0.22,39.09
10419,6538,48,1,58.35,0.22,58.35
10420,6539,46,1,75.57,0.22,75.57
10421,6539,59,2,13.83,0.27,27.66
10422,6539,8,1,275.84,0.22,275.84
10423,6540,2,1,221.55,0.27,221.55
10424,6541,47,2,108.02,0.22,216.04
10425,6542,7,1,95.54,0.22,95.54
10426,6543,20,1,98.79,0.22,98.79
10427,6543,9,1,254.95,0.22,254.95
10428,6544,16,1,36.59,0.27,36.59
10429,6545,2,1,236.72,0.22,236.72
10430,6545,42,1,121.2,0.22,121.2
10431,6546,33,1,115.22,0.27,115.22
10432,6547,59,1,14.78,0.22,14.78
10433,6548,58,2,28.1,0.22,56.2
10434,6549,33,1,110.48,0.3,110.48
10435,6549,53,1,10.57,0.22,10.57
10436,6550,49,1,76.14,0.22,76.14
10437,6550,14,2,57.91,0.22,115.82
10438,6550,15,1,32.0,0.27,32.0
10439,6551,36,1,38.74,0.22,38.74
10440,6552,20,1,88.66,0.3,88.66
10441,6553,45,1,61.13,0.22,61.13
10442,6553,49,1,71.26,0.27,71.26
10443,6553,60,2,22.29,0.22,44.58
10444,6554,1,1,233.08,0.3,233.08
10445,6554,41,1,114.11,0.22,114.11
10446,6554,30,1,22.11,0.22,22.11
10447,6555,56,1,37.31,0.22,37.31
10448,6556,3,1,320.28,0.22,320.28
10449,6556,29,1,18.67,0.3,18.67
10450,6557,8,2,275.84,0.22,551.68
10451,6557,45,1,61.13,0.22,61.13
10452,6558,18,3,50.29,0.22,150.87
10453,6558,15,1,32.0,0.27,32.0
10454,6558,43,1,91.67,0.22,91.67
10455,6559,22,1,51.36,0.22,51.36
10456,6560,44,3,19.08,0.22,57.24
10457,6561,47,1,108.02,0.22,108.02
10458,6562,16,1,39.09,0.22,39.09
10459,6562,12,1,29.58,0.22,29.58
10460,6562,52,2,7.64,0.22,15.28
10461,6563,31,3,58.89,0.22,176.67
10462,6563,18,3,50.29,0.22,150.87
10463,6564,27,1,43.8,0.22,43.8
10464,6564,52,2,7.64,0.22,15.28
10465,6564,48,2,58.35,0.22,116.7
10466,6565,42,2,121.2,0.22,242.4
10467,6565,55,1,4.12,0.22,4.12
10468,6565,12,1,26.54,0.3,26.54
10469,6566,16,1,39.09,0.22,39.09
10470,6566,41,2,102.4,0.3,204.8
10471,6566,34,3,39.7,0.22,119.1
10472,6566,19,1,114.82,0.22,114.82
10473,6567,32,1,105.11,0.22,105.11
10474,6567,1,1,259.72,0.22,259.72
10475,6567,4,2,61.55,0.27,123.1
10476,6568,10,2,295.5,0.22,591.0
10477,6569,40,3,31.49,0.22,94.47
10478,6570,9,1,254.95,0.22,254.95
10479,6570,11,1,34.87,0.22,34.87
10480,6571,47,1,108.02,0.22,108.02
10481,6572,43,1,82.27,0.3,82.27
10482,6573,30,1,20.7,0.27,20.7
10483,6574,21,1,19.8,0.22,19.8
10484,6575,22,1,51.36,0.22,51.36
10485,6576,1,2,259.72,0.22,519.44
10486,6576,11,1,32.63,0.27,32.63
10487,6577,37,1,34.86,0.27,34.86
10488,6577,43,1,91.67,0.22,91.67
10489,6577,3,1,320.28,0.22,320.28
10490,6578,59,1,14.78,0.22,14.78
10491,6578,30,1,22.11,0.22,22.11
10492,6579,52,1,7.64,0.22,7.64
10493,6579,9,1,254.95,0.22,254.95
10494,6580,57,1,24.38,0.22,24.38
10495,6580,6,1,274.37,0.22,274.37
10496,6581,36,2,34.77,0.3,69.54
10497,6582,14,1,57.91,0.22,57.91
10498,6583,11,1,34.87,0.22,34.87
10499,6583,44,1,19.08,0.22,19.08
10500,6584,3,1,320.28,0.22,320.28
10501,6585,6,1,274.37,0.22,274.37
10502,6586,50,1,56.45,0.22,56.45
10503,6586,36,1,38.74,0.22,38.74
10504,6587,6,3,274.37,0.22,823.11
10505,6588,28,1,7.8,0.27,7.8
10506,6589,36,1,38.74,0.22,38.74
10507,6590,52,1,7.15,0.27,7.15
10508,6591,41,1,114.11,0.22,114.11
10509,6592,50,2,52.83,0.27,105.66
10510,6592,17,1,62.37,0.27,62.37
10511,6592,16,2,39.09,0.22,78.18
10512,6593,21,1,19.8,0.22,19.8
10513,6594,52,1,7.15,0.27,7.15
10514,6595,16,1,39.09,0.22,39.09
10515,6596,56,1,37.31,0.22,37.31
10516,6597,13,1,100.1,0.27,100.1
10517,6598,8,1,275.84,0.22,275.84
10518,6599,13,1,106.95,0.22,106.95
10519,6600,39,1,117.4,0.22,117.4
10520,6600,47,1,101.1,0.27,101.1
10521,6600,28,1,8.33,0.22,8.33
10522,6601,9,1,228.8,0.3,228.8
10523,6601,19,2,114.82,0.22,229.64
10524,6602,42,1,113.43,0.27,113.43
10525,6602,36,1,38.74,0.22,38.74
10526,6602,43,2,82.27,0.3,164.54
10527,6603,10,1,295.5,0.22,295.5
10528,6604,6,1,246.23,0.3,246.23
10529,6604,7,1,95.54,0.22,95.54
10530,6604,8,2,275.84,0.22,551.68
10531,6605,39,2,117.4,0.22,234.8
10532,6606,4,1,65.77,0.22,65.77
10533,6607,1,2,259.72,0.22,519.44
10534,6608,6,2,274.37,0.22,548.74
10535,6609,51,1,24.69,0.22,24.69
10536,6610,24,1,15.72,0.22,15.72
10537,6611,11,1,32.63,0.27,32.63
10538,6611,37,1,34.86,0.27,34.86
10539,6611,4,1,65.77,0.22,65.77
10540,6611,14,1,57.91,0.22,57.91
10541,6612,11,2,34.87,0.22,69.74
10542,6612,44,1,19.08,0.22,19.08
10543,6613,37,1,33.42,0.3,33.42
10544,6614,15,2,34.19,0.22,68.38
10545,6614,45,1,61.13,0.22,61.13
10546,6615,49,1,76.14,0.22,76.14
10547,6616,43,3,91.67,0.22,275.01
10548,6617,28,1,8.33,0.22,8.33
10549,6618,1,1,259.72,0.22,259.72
10550,6619,50,1,56.45,0.22,56.45
10551,6620,6,1,274.37,0.22,274.37
10552,6620,42,3,121.2,0.22,363.6
10553,6621,1,2,243.07,0.27,486.14
10554,6621,28,2,8.33,0.22,16.66
10555,6622,44,2,19.08,0.22,38.16
10556,6623,6,1,256.78,0.27,256.78
10557,6624,7,2,95.54,0.22,191.08
10558,6625,20,1,98.79,0.22,98.79
10559,6626,14,3,57.91,0.22,173.73
10560,6627,47,2,108.02,0.22,216.04
10561,6628,9,1,254.95,0.22,254.95
10562,6629,21,1,19.8,0.22,19.8
10563,6629,31,1,58.89,0.22,58.89
10564,6630,57,1,24.38,0.22,24.38
10565,6631,30,3,22.11,0.22,66.33
10566,6632,14,1,57.91,0.22,57.91
10567,6633,45,1,61.13,0.22,61.13
10568,6634,44,1,19.08,0.22,19.08
10569,6634,39,1,105.36,0.3,105.36
10570,6635,5,1,138.65,0.22,138.65
10571,6636,38,1,70.75,0.27,70.75
10572,6637,29,1,20.8,0.22,20.8
10573,6638,50,1,52.83,0.27,52.83
10574,6639,28,1,8.33,0.22,8.33
10575,6639,25,1,46.3,0.3,46.3
10576,6640,37,1,37.25,0.22,37.25
10577,6640,45,1,61.13,0.22,61.13
10578,6641,1,1,259.72,0.22,259.72
10579,6641,13,1,100.1,0.27,100.1
10580,6641,53,1,10.57,0.22,10.57
10581,6642,14,1,57.91,0.22,57.91
10582,6643,6,1,246.23,0.3,246.23
10583,6644,37,1,37.25,0.22,37.25
10584,6644,50,1,56.45,0.22,56.45
10585,6645,23,1,59.22,0.22,59.22
10586,6645,48,1,54.61,0.27,54.61
10587,6645,20,1,98.79,0.22,98.79
10588,6646,17,1,59.81,0.3,59.81
10589,6646,41,1,114.11,0.22,114.11
10590,6647,58,1,28.1,0.22,28.1
10591,6647,59,2,13.83,0.27,27.66
10592,6647,6,1,274.37,0.22,274.37
10593,6648,40,1,31.49,0.22,31.49
10594,6649,23,1,59.22,0.22,59.22
10595,6649,13,1,95.98,0.3,95.98
10596,6649,43,1,91.67,0.22,91.67
10597,6650,18,1,50.29,0.22,50.29
10598,6650,42,2,121.2,0.22,242.4
10599,6651,1,1,259.72,0.22,259.72
10600,6651,43,1,91.67,0.22,91.67
10601,6651,44,3,19.08,0.22,57.24
10602,6651,45,1,61.13,0.22,61.13
10603,6652,21,1,17.77,0.3,17.77
10604,6653,2,1,212.44,0.3,212.44
10605,6654,5,1,138.65,0.22,138.65
10606,6654,23,2,59.22,0.22,118.44
10607,6655,35,1,26.8,0.22,26.8
10608,6656,36,1,38.74,0.22,38.74
10609,6657,7,1,85.74,0.3,85.74
10610,6657,19,1,107.46,0.27,107.46
10611,6657,26,1,58.15,0.22,58.15
10612,6658,26,1,54.42,0.27,54.42
10613,6658,9,1,254.95,0.22,254.95
10614,6659,8,1,275.84,0.22,275.84
10615,6660,5,1,138.65,0.22,138.65
10616,6661,19,1,114.82,0.22,114.82
10617,6661,26,1,58.15,0.22,58.15
10618,6662,50,1,52.83,0.27,52.83
10619,6662,56,1,34.92,0.27,34.92
10620,6663,33,1,123.11,0.22,123.11
10621,6663,13,1,106.95,0.22,106.95
10622,6664,36,2,38.74,0.22,77.48
10623,6665,46,1,75.57,0.22,75.57
10624,6666,15,1,34.19,0.22,34.19
10625,6666,11,1,34.87,0.22,34.87
10626,6666,23,2,59.22,0.22,118.44
10627,6666,16,1,36.59,0.27,36.59
10628,6667,13,2,100.1,0.27,200.2
10629,6667,49,1,68.33,0.3,68.33
10630,6667,45,1,61.13,0.22,61.13
10631,6668,6,2,274.37,0.22,548.74
10632,6669,17,2,66.64,0.22,133.28
10633,6670,30,2,22.11,0.22,44.22
10634,6670,50,1,56.45,0.22,56.45
10635,6670,37,2,37.25,0.22,74.5
10636,6670,24,1,14.72,0.27,14.72
10637,6671,8,1,247.55,0.3,247.55
10638,6672,2,1,212.44,0.3,212.44
10639,6673,17,1,66.64,0.22,66.64
10640,6674,5,1,138.65,0.22,138.65
10641,6675,15,1,32.0,0.27,32.0
10642,6675,19,2,103.04,0.3,206.08
10643,6676,49,1,76.14,0.22,76.14
10644,6676,19,1,114.82,0.22,114.82
10645,6677,4,1,65.77,0.22,65.77
10646,6678,55,1,3.85,0.27,3.85
10647,6678,44,1,19.08,0.22,19.08
10648,6679,30,2,22.11,0.22,44.22
10649,6680,2,1,212.44,0.3,212.44
10650,6681,47,3,101.1,0.27,303.3
10651,6682,27,1,43.8,0.22,43.8
10652,6682,37,1,37.25,0.22,37.25
10653,6683,58,1,26.29,0.27,26.29
10654,6684,5,2,138.65,0.22,277.3
10655,6685,13,1,100.1,0.27,100.1
10656,6686,39,1,117.4,0.22,117.4
10657,6686,18,2,50.29,0.22,100.58
10658,6687,4,1,61.55,0.27,61.55
10659,6688,41,2,114.11,0.22,228.22
10660,6689,50,3,56.45,0.22,169.35
10661,6690,36,1,38.74,0.22,38.74
10662,6691,44,1,17.86,0.27,17.86
10663,6692,8,2,275.84,0.22,551.68
10664,6693,59,1,14.78,0.22,14.78
10665,6694,48,1,58.35,0.22,58.35
10666,6695,19,2,103.04,0.3,206.08
10667,6696,21,2,18.53,0.27,37.06
10668,6697,31,1,58.89,0.22,58.89
10669,6697,30,1,22.11,0.22,22.11
10670,6698,58,1,26.29,0.27,26.29
10671,6698,8,2,275.84,0.22,551.68
10672,6699,33,1,123.11,0.22,123.11
10673,6699,6,1,256.78,0.27,256.78
10674,6700,17,1,59.81,0.3,59.81
10675,6700,21,3,19.8,0.22,59.4
10676,6701,27,1,43.8,0.22,43.8
10677,6702,20,1,98.79,0.22,98.79
10678,6703,44,2,19.08,0.22,38.16
10679,6703,52,2,7.15,0.27,14.3
10680,6704,50,1,56.45,0.22,56.45
10681,6705,11,1,32.63,0.27,32.63
10682,6706,29,1,18.67,0.3,18.67
10683,6707,60,1,22.29,0.22,22.29
10684,6707,47,1,108.02,0.22,108.02
10685,6707,26,1,58.15,0.22,58.15
10686,6707,39,1,117.4,0.22,117.4
10687,6708,15,1,34.19,0.22,34.19
10688,6709,21,2,19.8,0.22,39.6
10689,6709,1,1,243.07,0.27,243.07
10690,6710,59,1,14.78,0.22,14.78
10691,6710,45,1,61.13,0.22,61.13
10692,6711,9,1,254.95,0.22,254.95
10693,6712,20,2,98.79,0.22,197.58
10694,6713,10,1,295.5,0.22,295.5
10695,6714,18,1,50.29,0.22,50.29
10696,6715,29,2,20.8,0.22,41.6
10697,6716,43,1,91.67,0.22,91.67
10698,6717,19,1,107.46,0.27,107.46
10699,6718,8,2,275.84,0.22,551.68
10700,6719,56,1,37.31,0.22,37.31
10701,6720,49,1,76.14,0.22,76.14
10702,6720,45,1,57.21,0.27,57.21
10703,6720,7,1,95.54,0.22,95.54
10704,6721,12,2,29.58,0.22,59.16
10705,6721,27,2,41.0,0.27,82.0
10706,6722,38,3,67.84,0.3,203.52
10707,6722,54,1,18.27,0.22,18.27
10708,6722,4,1,65.77,0.22,65.77
10709,6723,51,1,23.11,0.27,23.11
10710,6724,14,1,57.91,0.22,57.91
10711,6724,16,1,39.09,0.22,39.09
10712,6725,15,1,34.19,0.22,34.19
10713,6725,34,1,39.7,0.22,39.7
10714,6726,23,2,59.22,0.22,118.44
10715,6726,56,1,37.31,0.22,37.31
10716,6727,53,1,10.57,0.22,10.57
10717,6728,39,1,117.4,0.22,117.4
10718,6729,24,1,15.72,0.22,15.72
10719,6730,26,1,58.15,0.22,58.15
10720,6730,40,1,31.49,0.22,31.49
10721,6730,30,1,22.11,0.22,22.11
10722,6731,28,1,8.33,0.22,8.33
10723,6731,41,1,114.11,0.22,114.11
10724,6732,45,1,61.13,0.22,61.13
10725,6733,3,2,299.75,0.27,599.5
10726,6734,45,1,61.13,0.22,61.13
10727,6735,32,1,98.37,0.27,98.37
10728,6735,54,2,18.27,0.22,36.54
10729,6735,24,1,15.72,0.22,15.72
10730,6736,4,1,65.77,0.22,65.77
10731,6737,47,1,96.94,0.3,96.94
10732,6737,45,2,61.13,0.22,122.26
10733,6737,14,1,57.91,0.22,57.91
10734,6738,42,2,121.2,0.22,242.4
10735,6739,23,1,59.22,0.22,59.22
10736,6739,52,2,7.15,0.27,14.3
10737,6740,25,1,48.29,0.27,48.29
10738,6740,1,1,259.72,0.22,259.72
10739,6740,26,1,58.15,0.22,58.15
10740,6741,45,1,61.13,0.22,61.13
10741,6742,52,1,6.85,0.3,6.85
10742,6743,45,1,61.13,0.22,61.13
10743,6744,28,1,8.33,0.22,8.33
10744,6744,7,3,89.42,0.27,268.26
10745,6745,4,2,65.77,0.22,131.54
10746,6746,25,1,51.6,0.22,51.6
10747,6747,60,1,20.86,0.27,20.86
10748,6747,49,2,71.26,0.27,142.52
10749,6747,2,1,221.55,0.27,221.55
10750,6748,15,1,34.19,0.22,34.19
10751,6749,44,1,17.86,0.27,17.86
10752,6749,39,1,117.4,0.22,117.4
10753,6749,46,1,75.57,0.22,75.57
10754,6749,10,1,276.56,0.27,276.56
10755,6750,53,1,10.57,0.22,10.57
10756,6750,11,1,34.87,0.22,34.87
10757,6751,53,2,9.89,0.27,19.78
10758,6752,17,2,66.64,0.22,133.28
10759,6753,37,1,37.25,0.22,37.25
10760,6753,12,2,29.58,0.22,59.16
10761,6754,45,3,54.86,0.3,164.58
10762,6755,26,2,58.15,0.22,116.3
10763,6755,43,1,85.8,0.27,85.8
10764,6755,32,1,105.11,0.22,105.11
10765,6756,17,1,66.64,0.22,66.64
10766,6756,20,1,98.79,0.22,98.79
10767,6756,45,1,61.13,0.22,61.13
10768,6757,24,1,14.72,0.27,14.72
10769,6757,59,1,13.83,0.27,13.83
10770,6758,4,1,65.77,0.22,65.77
10771,6758,47,1,108.02,0.22,108.02
10772,6759,12,2,29.58,0.22,59.16
10773,6760,25,1,51.6,0.22,51.6
10774,6760,19,1,114.82,0.22,114.82
10775,6761,59,2,14.78,0.22,29.56
10776,6762,2,1,236.72,0.22,236.72
10777,6762,30,1,22.11,0.22,22.11
10778,6763,21,1,19.8,0.22,19.8
10779,6764,26,1,54.42,0.27,54.42
10780,6764,13,1,106.95,0.22,106.95
10781,6765,53,2,9.89,0.27,19.78
10782,6766,55,1,4.12,0.22,4.12
10783,6766,2,1,236.72,0.22,236.72
10784,6766,1,1,259.72,0.22,259.72
10785,6767,54,1,18.27,0.22,18.27
10786,6768,30,1,20.7,0.27,20.7
10787,6769,6,1,274.37,0.22,274.37
10788,6770,43,1,91.67,0.22,91.67
10789,6770,41,1,102.4,0.3,102.4
10790,6771,5,1,138.65,0.22,138.65
10791,6771,45,1,57.21,0.27,57.21
10792,6772,41,2,114.11,0.22,228.22
10793,6773,30,1,22.11,0.22,22.11
10794,6774,14,1,57.91,0.22,57.91
10795,6774,40,1,31.49,0.22,31.49
10796,6775,45,1,61.13,0.22,61.13
10797,6775,23,1,55.42,0.27,55.42
10798,6776,2,1,236.72,0.22,236.72
10799,6777,5,1,138.65,0.22,138.65
10800,6778,6,2,274.37,0.22,548.74
10801,6778,22,1,51.36,0.22,51.36
10802,6779,57,1,24.38,0.22,24.38
10803,6779,58,2,25.21,0.3,50.42
10804,6780,58,1,26.29,0.27,26.29
10805,6781,29,1,19.47,0.27,19.47
10806,6781,45,1,61.13,0.22,61.13
10807,6781,11,1,34.87,0.22,34.87
10808,6781,7,1,89.42,0.27,89.42
10809,6782,11,2,34.87,0.22,69.74
10810,6783,6,2,274.37,0.22,548.74
10811,6784,15,1,30.68,0.3,30.68
10812,6785,54,2,18.27,0.22,36.54
10813,6786,20,2,98.79,0.22,197.58
10814,6786,10,1,295.5,0.22,295.5
10815,6787,12,1,29.58,0.22,29.58
10816,6787,17,1,66.64,0.22,66.64
10817,6787,10,1,295.5,0.22,295.5
10818,6788,52,1,7.64,0.22,7.64
10819,6789,10,2,295.5,0.22,591.0
10820,6790,44,1,19.08,0.22,19.08
10821,6791,17,1,66.64,0.22,66.64
10822,6792,56,1,37.31,0.22,37.31
10823,6793,21,1,19.8,0.22,19.8
10824,6794,31,1,58.89,0.22,58.89
10825,6795,20,1,88.66,0.3,88.66
10826,6795,39,1,117.4,0.22,117.4
10827,6795,6,1,274.37,0.22,274.37
10828,6796,14,1,57.91,0.22,57.91
10829,6796,8,1,275.84,0.22,275.84
10830,6797,26,1,58.15,0.22,58.15
10831,6798,30,1,22.11,0.22,22.11
10832,6799,14,1,57.91,0.22,57.91
10833,6799,4,1,65.77,0.22,65.77
10834,6799,3,1,299.75,0.27,299.75
10835,6800,17,1,66.64,0.22,66.64
10836,6800,47,1,101.1,0.27,101.1
10837,6800,29,1,19.47,0.27,19.47
10838,6801,47,1,108.02,0.22,108.02
10839,6802,45,1,54.86,0.3,54.86
10840,6802,23,1,59.22,0.22,59.22
10841,6803,46,1,75.57,0.22,75.57
10842,6803,51,2,24.69,0.22,49.38
10843,6803,23,2,55.42,0.27,110.84
10844,6804,23,1,59.22,0.22,59.22
10845,6805,44,1,19.08,0.22,19.08
10846,6805,15,1,34.19,0.22,34.19
10847,6806,18,1,50.29,0.22,50.29
10848,6807,55,1,4.12,0.22,4.12
10849,6808,32,2,98.37,0.27,196.74
10850,6809,41,2,114.11,0.22,228.22
10851,6810,28,1,8.33,0.22,8.33
10852,6811,20,1,92.46,0.27,92.46
10853,6812,42,1,108.77,0.3,108.77
10854,6812,36,1,36.26,0.27,36.26
10855,6812,1,1,259.72,0.22,259.72
10856,6813,38,3,75.6,0.22,226.8
10857,6814,33,3,123.11,0.22,369.33
10858,6815,16,1,39.09,0.22,39.09
10859,6816,12,2,29.58,0.22,59.16
10860,6817,42,2,121.2,0.22,242.4
10861,6817,12,2,29.58,0.22,59.16
10862,6817,59,2,14.78,0.22,29.56
10863,6818,3,2,287.43,0.3,574.86
10864,6818,39,1,117.4,0.22,117.4
10865,6819,51,1,24.69,0.22,24.69
10866,6820,49,1,76.14,0.22,76.14
10867,6821,18,3,50.29,0.22,150.87
10868,6822,42,1,121.2,0.22,121.2
10869,6822,35,1,26.8,0.22,26.8
10870,6823,44,1,19.08,0.22,19.08
10871,6823,23,1,59.22,0.22,59.22
10872,6824,22,3,51.36,0.22,154.08
10873,6824,18,2,50.29,0.22,100.58
10874,6824,36,1,38.74,0.22,38.74
10875,6824,24,1,14.72,0.27,14.72
10876,6825,25,2,51.6,0.22,103.2
10877,6826,11,1,34.87,0.22,34.87
10878,6827,33,1,123.11,0.22,123.11
10879,6828,20,1,98.79,0.22,98.79
10880,6828,60,1,22.29,0.22,22.29
10881,6829,14,1,57.91,0.22,57.91
10882,6830,5,1,138.65,0.22,138.65
10883,6831,50,1,56.45,0.22,56.45
10884,6831,18,1,50.29,0.22,50.29
10885,6832,43,1,91.67,0.22,91.67
10886,6833,38,1,96.92,0.0,96.92
10887,6833,49,1,97.61,0.0,97.61
10888,6833,48,1,74.81,0.0,74.81
10889,6833,24,1,19.15,0.05,19.15
10890,6834,29,1,26.67,0.0,26.67
10891,6835,3,3,410.61,0.0,1231.83
10892,6835,6,1,351.76,0.0,351.76
10893,6836,23,1,75.92,0.0,75.92
10894,6836,40,1,40.37,0.0,40.37
10895,6837,47,2,138.49,0.0,276.98
10896,6838,19,1,147.2,0.0,147.2
10897,6838,37,1,47.75,0.0,47.75
10898,6838,30,1,26.93,0.05,26.93
10899,6839,20,1,126.66,0.0,126.66
10900,6839,57,1,29.69,0.05,29.69
10901,6840,41,1,146.29,0.0,146.29
10902,6841,14,2,74.24,0.0,148.48
10903,6842,24,1,19.15,0.05,19.15
10904,6843,31,2,71.72,0.05,143.44
10905,6844,9,1,300.71,0.08,300.71
10906,6845,31,2,75.5,0.0,151.0
10907,6845,32,1,134.76,0.0,134.76
10908,6846,54,1,23.42,0.0,23.42
10909,6846,55,2,5.28,0.0,10.56
10910,6847,18,2,64.48,0.0,128.96
10911,6847,24,1,20.16,0.0,20.16
10912,6848,35,1,31.61,0.08,31.61
10913,6849,13,1,137.12,0.0,137.12
10914,6850,8,1,325.35,0.08,325.35
10915,6851,14,1,70.53,0.05,70.53
10916,6851,10,1,378.85,0.0,378.85
10917,6852,10,1,378.85,0.0,378.85
10918,6853,14,1,70.53,0.05,70.53
10919,6853,12,1,37.92,0.0,37.92
10920,6853,53,1,13.55,0.0,13.55
10921,6854,26,1,74.55,0.0,74.55
10922,6855,30,1,28.35,0.0,28.35
10923,6856,48,1,74.81,0.0,74.81
10924,6857,41,1,138.98,0.05,138.98
10925,6857,37,3,43.93,0.08,131.79
10926,6857,55,1,5.02,0.05,5.02
10927,6858,25,1,66.15,0.0,66.15
10928,6858,18,1,64.48,0.0,64.48
10929,6859,6,1,351.76,0.0,351.76
10930,6859,49,1,92.73,0.05,92.73
10931,6860,13,1,137.12,0.0,137.12
10932,6860,21,2,25.39,0.0,50.78
10933,6861,10,1,359.91,0.05,359.91
10934,6862,49,2,97.61,0.0,195.22
10935,6862,14,2,74.24,0.0,148.48
10936,6863,17,1,81.17,0.05,81.17
10937,6863,34,1,50.9,0.0,50.9
10938,6864,28,1,10.68,0.0,10.68
10939,6865,51,1,31.66,0.0,31.66
10940,6865,19,1,147.2,0.0,147.2
10941,6865,25,1,66.15,0.0,66.15
10942,6866,45,1,78.37,0.0,78.37
10943,6867,8,1,353.64,0.0,353.64
10944,6868,21,2,25.39,0.0,50.78
10945,6869,46,3,96.88,0.0,290.64
10946,6870,49,1,97.61,0.0,97.61
10947,6871,38,1,92.07,0.05,92.07
10948,6871,7,1,122.49,0.0,122.49
10949,6872,44,2,24.46,0.0,48.92
10950,6873,9,1,326.86,0.0,326.86
10951,6873,10,1,359.91,0.05,359.91
10952,6874,45,1,72.1,0.08,72.1
10953,6874,25,1,66.15,0.0,66.15
10954,6875,45,1,74.45,0.05,74.45
10955,6876,49,1,92.73,0.05,92.73
10956,6876,51,1,31.66,0.0,31.66
10957,6877,54,1,23.42,0.0,23.42
10958,6878,8,1,335.96,0.05,335.96
10959,6879,51,1,31.66,0.0,31.66
10960,6880,55,1,5.28,0.0,5.28
10961,6880,41,1,146.29,0.0,146.29
10962,6881,24,1,20.16,0.0,20.16
10963,6882,19,1,147.2,0.0,147.2
10964,6883,4,2,84.32,0.0,168.64
10965,6884,41,1,138.98,0.05,138.98
10966,6885,56,1,47.83,0.0,47.83
10967,6886,4,1,84.32,0.0,84.32
10968,6887,1,1,332.97,0.0,332.97
10969,6887,46,1,96.88,0.0,96.88
10970,6888,1,1,332.97,0.0,332.97
10971,6889,26,1,70.82,0.05,70.82
10972,6890,18,1,64.48,0.0,64.48
10973,6890,5,1,168.87,0.05,168.87
10974,6891,2,1,303.49,0.0,303.49
10975,6892,48,2,68.83,0.08,137.66
10976,6893,18,1,64.48,0.0,64.48
10977,6893,56,1,47.83,0.0,47.83
10978,6894,10,1,359.91,0.05,359.91
10979,6895,19,1,147.2,0.0,147.2
10980,6896,42,1,155.38,0.0,155.38
10981,6896,60,1,28.58,0.0,28.58
10982,6897,4,1,84.32,0.0,84.32
10983,6897,48,1,74.81,0.0,74.81
10984,6898,47,2,138.49,0.0,276.98
10985,6898,7,1,116.37,0.05,116.37
10986,6898,17,1,85.44,0.0,85.44
10987,6899,28,1,10.68,0.0,10.68
10988,6900,17,2,85.44,0.0,170.88
10989,6900,10,1,378.85,0.0,378.85
10990,6900,41,1,146.29,0.0,146.29
10991,6900,22,1,65.84,0.0,65.84
10992,6901,32,1,128.02,0.05,128.02
10993,6902,2,1,303.49,0.0,303.49
10994,6903,31,1,75.5,0.0,75.5
10995,6904,39,1,150.51,0.0,150.51
10996,6904,59,1,18.95,0.0,18.95
10997,6905,55,1,5.28,0.0,5.28
10998,6906,39,2,142.98,0.05,285.96
10999,6907,52,1,9.79,0.0,9.79
11000,6908,28,2,10.68,0.0,21.36
11001,6909,37,2,47.75,0.0,95.5
11002,6910,24,1,20.16,0.0,20.16
11003,6911,29,1,26.67,0.0,26.67
11004,6912,54,1,22.25,0.05,22.25
11005,6912,45,1,72.1,0.08,72.1
11006,6913,44,1,22.5,0.08,22.5
11007,6914,33,2,157.83,0.0,315.66
11008,6914,58,1,36.02,0.0,36.02
11009,6915,41,2,146.29,0.0,292.58
11010,6916,49,1,97.61,0.0,97.61
11011,6916,55,1,5.28,0.0,5.28
11012,6917,45,1,78.37,0.0,78.37
11013,6917,15,2,43.83,0.0,87.66
11014,6917,39,2,150.51,0.0,301.02
11015,6918,50,1,68.75,0.05,68.75
11016,6919,40,1,40.37,0.0,40.37
11017,6919,21,1,25.39,0.0,25.39
11018,6919,25,1,62.84,0.05,62.84
11019,6920,32,1,134.76,0.0,134.76
11020,6921,46,1,96.88,0.0,96.88
11021,6921,33,1,157.83,0.0,157.83
11022,6922,5,1,177.76,0.0,177.76
11023,6923,22,1,65.84,0.0,65.84
11024,6923,13,1,137.12,0.0,137.12
11025,6924,36,1,45.7,0.08,45.7
11026,6924,14,2,68.3,0.08,136.6
11027,6924,10,1,378.85,0.0,378.85
11028,6924,12,1,37.92,0.0,37.92
11029,6925,1,1,332.97,0.0,332.97
11030,6925,2,1,303.49,0.0,303.49
11031,6926,9,1,326.86,0.0,326.86
11032,6926,40,1,40.37,0.0,40.37
11033,6927,7,1,122.49,0.0,122.49
